날짜,종가,오픈,고가,저가,거래량,변동 %
2020-07-15,"2,833.10","2,833.10","2,833.10","2,833.10",-,-1.04%
2020-07-16,"2,844.20","2,844.20","2,844.20","2,844.20",-,0.39%
2020-07-17,"2,833.00","2,833.00","2,833.00","2,833.00",-,-0.39%
2020-07-20,"2,847.40","2,847.40","2,847.40","2,847.40",-,0.51%
2020-07-21,"2,880.70","2,880.70","2,880.70","2,880.70",-,1.17%
2020-07-22,"2,856.90","2,856.90","2,856.90","2,856.90",-,-0.83%
2020-07-23,"2,889.40","2,889.40","2,889.40","2,889.40",-,1.14%
2020-07-24,"2,852.00","2,852.00","2,852.00","2,852.00",-,-1.29%
2020-07-27,"2,862.40","2,862.40","2,862.40","2,862.40",-,0.36%
2020-07-28,"2,882.90","2,882.90","2,882.90","2,882.90",-,0.72%
2020-07-29,"2,891.10","2,891.10","2,891.10","2,891.10",-,0.28%
2020-07-30,"2,874.40","2,874.40","2,874.40","2,874.40",-,-0.58%
2020-07-31,"2,872.70","2,872.70","2,872.70","2,872.70",-,-0.06%
2020-08-03,"2,907.40","2,907.40","2,907.40","2,907.40",-,1.21%
2020-08-04,"2,907.30","2,907.30","2,907.30","2,907.30",-,0.00%
2020-08-05,"2,933.70","2,933.70","2,933.70","2,933.70",-,0.91%
2020-08-06,"2,935.40","2,935.40","2,935.40","2,935.40",-,0.06%
2020-08-07,"2,884.40","2,884.40","2,884.40","2,884.40",-,-1.74%
2020-08-10,"2,907.00","2,907.00","2,907.00","2,907.00",-,0.78%
2020-08-11,"2,910.10","2,910.10","2,910.10","2,910.10",-,0.11%
2020-08-12,"2,918.00","2,918.00","2,918.00","2,918.00",-,0.27%
2020-08-13,"2,864.80","2,864.80","2,864.80","2,864.80",-,-1.82%
2020-08-14,"2,890.60","2,890.60","2,890.60","2,890.60",-,0.90%
2020-08-17,"2,923.60","2,923.60","2,923.60","2,923.60",-,1.14%
2020-08-18,"2,965.90","2,965.90","2,965.90","2,965.90",-,1.45%
2020-08-19,"3,010.60","3,010.60","3,010.60","3,010.60",-,1.51%
2020-08-20,"2,983.70","2,983.70","2,983.70","2,983.70",-,-0.89%
2020-08-21,"2,943.30","2,943.30","2,943.30","2,943.30",-,-1.35%
2020-08-24,"2,951.20","2,951.20","2,951.20","2,951.20",-,0.27%
2020-08-25,"2,962.10","2,962.10","2,962.10","2,962.10",-,0.37%
2020-08-26,"2,981.10","2,981.10","2,981.10","2,981.10",-,0.64%
2020-08-27,"2,993.10","2,993.10","2,993.10","2,993.10",-,0.40%
2020-08-28,"3,017.30","3,017.30","3,017.30","3,017.30",-,0.81%
2020-09-01,"3,036.90","3,036.90","3,036.90","3,036.90",-,0.65%
2020-09-02,"3,027.20","3,027.20","3,027.20","3,027.20",-,-0.32%
2020-09-03,"2,979.80","2,979.80","2,979.80","2,979.80",-,-1.57%
2020-09-04,"3,019.50","3,019.50","3,019.50","3,019.50",-,1.33%
2020-09-07,"3,043.70","3,043.70","3,043.70","3,043.70",-,0.80%
2020-09-08,"2,989.90","2,989.90","2,989.90","2,989.90",-,-1.77%
2020-09-09,"3,003.60","3,003.60","3,003.60","3,003.60",-,0.46%
2020-09-10,"2,990.90","2,990.90","2,990.90","2,990.90",-,-0.42%
2020-09-11,"3,014.80","3,014.80","3,014.80","3,014.80",-,0.80%
2020-09-14,"3,043.30","3,043.30","3,043.30","3,043.30",-,0.95%
2020-09-15,"3,031.00","3,031.00","3,031.00","3,031.00",-,-0.40%
2020-09-16,"3,040.80","3,040.80","3,040.80","3,040.80",-,0.32%
2020-09-17,"3,034.40","3,034.40","3,034.40","3,034.40",-,-0.21%
2020-09-18,"3,046.30","3,046.30","3,046.30","3,046.30",-,0.39%
2020-09-21,"2,995.30","2,995.30","2,995.30","2,995.30",-,-1.67%
2020-09-22,"3,018.50","3,018.50","3,018.50","3,018.50",-,0.77%
2020-09-23,"2,953.50","2,953.50","2,953.50","2,953.50",-,-2.15%
2020-09-24,"2,916.10","2,916.10","2,916.10","2,916.10",-,-1.27%
2020-09-25,"2,922.00","2,922.00","2,922.00","2,922.00",-,0.20%
2020-09-28,"2,949.20","2,949.20","2,949.20","2,949.20",-,0.93%
2020-09-29,"2,953.80","2,953.80","2,953.80","2,953.80",-,0.16%
2020-09-30,"2,967.90","2,967.90","2,967.90","2,967.90",-,0.48%
2020-10-01,"2,873.10","2,873.10","2,873.10","2,873.10",-,-3.19%
2020-10-02,"2,927.10","2,927.10","2,927.10","2,927.10",-,1.88%
2020-10-05,"2,927.70","2,927.70","2,927.70","2,927.70",-,0.02%
2020-10-06,"2,929.60","2,929.60","2,929.60","2,929.60",-,0.06%
2020-10-07,"2,974.20","2,974.20","2,974.20","2,974.20",-,1.52%
2020-10-08,"2,985.30","2,985.30","2,985.30","2,985.30",-,0.37%
2020-10-09,"3,038.00","3,038.00","3,038.00","3,038.00",-,1.77%
2020-10-12,"3,037.20","3,037.20","3,037.20","3,037.20",-,-0.03%
2020-10-13,"3,018.90","3,018.90","3,018.90","3,018.90",-,-0.60%
2020-10-14,"3,025.60","3,025.60","3,025.60","3,025.60",-,0.22%
2020-10-15,"3,039.00","3,039.00","3,039.00","3,039.00",-,0.44%
2020-10-16,"3,045.60","3,045.60","3,045.60","3,045.60",-,0.22%
2020-10-19,"3,058.00","3,058.00","3,058.00","3,058.00",-,0.41%
2020-10-20,"3,091.40","3,091.40","3,091.40","3,091.40",-,1.09%
2020-10-21,"3,124.70","3,124.70","3,124.70","3,124.70",-,1.08%
2020-10-22,"3,108.10","3,108.10","3,108.10","3,108.10",-,-0.53%
2020-10-23,"3,085.80","3,085.80","3,085.80","3,085.80",-,-0.72%
2020-10-26,"3,052.40","3,052.40","3,052.40","3,052.40",-,-1.08%
2020-10-27,"3,059.10","3,059.10","3,059.10","3,059.10",-,0.22%
2020-10-28,"3,039.00","3,039.00","3,039.00","3,039.00",-,-0.66%
2020-10-29,"3,033.30","3,033.30","3,033.30","3,033.30",-,-0.19%
2020-10-30,"3,037.40","3,037.40","3,037.40","3,037.40",-,0.14%
2020-11-02,"3,054.40","3,054.40","3,054.40","3,054.40",-,0.56%
2020-11-03,"3,089.80","3,089.80","3,089.80","3,089.80",-,1.16%
2020-11-04,"3,100.40","3,100.40","3,100.40","3,100.40",-,0.34%
2020-11-05,"3,105.20","3,105.20","3,105.20","3,105.20",-,0.15%
2020-11-06,"3,128.00","3,128.00","3,128.00","3,128.00",-,0.73%
2020-11-09,"3,122.50","3,122.50","3,122.50","3,122.50",-,-0.18%
2020-11-10,"3,133.90","3,133.90","3,133.90","3,133.90",-,0.37%
2020-11-11,"3,125.50","3,125.50","3,125.50","3,125.50",-,-0.27%
2020-11-12,"3,143.50","3,143.50","3,143.50","3,143.50",-,0.58%
2020-11-13,"3,160.90","3,160.90","3,160.90","3,160.90",-,0.55%
2020-11-16,"3,207.50","3,207.50","3,207.50","3,207.50",-,1.47%
2020-11-17,"3,212.00","3,212.00","3,212.00","3,212.00",-,0.14%
2020-11-18,"3,229.20","3,229.20","3,229.20","3,229.20",-,0.54%
2020-11-19,"3,231.50","3,231.50","3,231.50","3,231.50",-,0.07%
2020-11-20,"3,288.40","3,288.40","3,288.40","3,288.40",-,1.76%
2020-11-23,"3,244.00","3,244.00","3,244.00","3,244.00",-,-1.35%
2020-11-24,"3,285.70","3,285.70","3,285.70","3,285.70",-,1.29%
2020-11-25,"3,278.80","3,278.80","3,278.80","3,278.80",-,-0.21%
2020-11-26,"3,310.50","3,310.50","3,310.50","3,310.50",-,0.97%
2020-11-27,"3,354.60","3,354.60","3,354.60","3,354.60",-,1.33%
2020-11-30,"3,378.90","3,378.90","3,378.90","3,378.90",-,0.72%
2020-12-01,"3,417.10","3,417.10","3,417.10","3,417.10",-,1.13%
2020-12-02,"3,398.60","3,398.60","3,398.60","3,398.60",-,-0.54%
2020-12-03,"3,389.30","3,389.30","3,389.30","3,389.30",-,-0.27%
2020-12-04,"3,421.50","3,421.50","3,421.50","3,421.50",-,0.95%
2020-12-07,"3,404.70","3,404.70","3,404.70","3,404.70",-,-0.49%
2020-12-08,"3,396.20","3,396.20","3,396.20","3,396.20",-,-0.25%
2020-12-09,"3,432.40","3,432.40","3,432.40","3,432.40",-,1.07%
2020-12-10,"3,493.90","3,493.90","3,493.90","3,493.90",-,1.79%
2020-12-11,"3,442.80","3,442.80","3,442.80","3,442.80",-,-1.46%
2020-12-14,"3,455.40","3,455.40","3,455.40","3,455.40",-,0.37%
2020-12-15,"3,455.30","3,455.30","3,455.30","3,455.30",-,0.00%
2020-12-16,"3,471.40","3,471.40","3,471.40","3,471.40",-,0.47%
2020-12-17,"3,502.30","3,502.30","3,502.30","3,502.30",-,0.89%
2020-12-18,"3,522.30","3,522.30","3,522.30","3,522.30",-,0.57%
2020-12-21,"3,462.10","3,462.10","3,462.10","3,462.10",-,-1.71%
2020-12-22,"3,412.30","3,412.30","3,412.30","3,412.30",-,-1.44%
2020-12-23,"3,451.00","3,451.00","3,451.00","3,451.00",-,1.13%
2020-12-24,"3,451.70","3,451.70","3,451.70","3,451.70",-,0.02%
2020-12-29,"3,448.50","3,448.50","3,448.50","3,448.50",-,-0.09%
2020-12-30,"3,448.70","3,448.70","3,448.70","3,448.70",-,0.01%
2020-12-31,"3,414.50","3,414.50","3,414.50","3,414.50",-,-0.99%
2021-01-04,"3,480.50","3,480.50","3,480.50","3,480.50",-,1.93%
2021-01-05,"3,528.60","3,528.60","3,528.60","3,528.60",-,1.38%
2021-01-06,"3,540.90","3,540.90","3,540.90","3,540.90",-,0.35%
2021-01-07,"3,580.00","3,580.00","3,580.00","3,580.00",-,1.10%
2021-01-08,"3,544.50","3,544.50","3,544.50","3,544.50",-,-0.99%
2021-01-11,"3,455.60","3,455.60","3,455.60","3,455.60",-,-2.51%
