ticker,company_name,listingdate,fiscal_year,market_cap,sales_growth_rate,net_profit_growth_rate,operating_profit_rate,roe,roa,debt_ratio,20_06_close_price,20_06_rate_of_return,20_09_close_price,20_09_rate_of_return,20_12_close_price,20_12_rate_of_return,21_03_close_price,21_03_rate_of_return,21_06_close_price,PER,PER_cal,PBR,PCR,PSR,DYR
14680,(주)한솔케미칼,1989-05-20,2021,2.78279E+12,24.74,30.84,33.21,14.84,9.25,61.03,126551.8383,0.939916506,148972.4396,0.647955828,195806.5845,25.3788276,241000,1.867219917,245500,26.38,37.66846361,5.59,20.78,6.06,0.73
990,(주)DB하이텍,1975-12-12,2021,2.77047E+12,10.9,-2.64,27.38,13.12,9,40.59,28850,1.162911612,37500,0.664,51000,22.35294118,56300,10.8348135,62400,16.72,26.52439024,3.48,8.92,2.96,0.56
11210,현대위아(주),2011-02-21,2021,2.7603E+12,28.08,11.49,2.75,2.57,1.39,87.6,34550,1.937771346,40500,1.50617284,53500,89.71962617,77100,31.64721141,101500,192.3,35.40856031,0.91,22.15,0.49,0.69
3090,(주)대웅,1973-06-26,2021,2.71814E+12,18.3,21.93,67.77,12.26,11.66,4.99,27200,0.71875,30800,0.517857143,50300,-7.057654076,32700,42.96636086,46750,59.19,63.29526917,7.76,65.47,31.03,0.21
58470,리노공업(주),2001-12-18,2021,2.67504E+12,37.96,60.5,42.32,15.74,13.88,15.07,113000,0.553097345,123000,0.426829268,135000,30,156500,12.14057508,175500,48.3,50.38119441,7.93,26.8,13.29,0.85
64350,현대로템(주),2013-10-30,2021,2.6467E+12,9.08,-54.47,10.13,2.85,0.86,203.09,11954.5775,1.028511673,15950,0.520376176,17200,40.98837209,20350,19.16461916,24250,71.47,71.92982456,2.05,47.92,0.99,0
80,하이트진로(주),2009-10-19,2021,2.64404E+12,-2.47,18.9,8.49,6.52,1.94,192.5,43800,-0.139269406,36250,0.04,31850,18.36734694,36850,2.306648575,37700,50.73,37.26993865,2.43,7.6,1.29,1.99
1440,대한전선(주),1968-12-27,2021,2.62937E+12,8.71,0,0.04,-4.66,-1.37,246.63,669,3.588938714,809,2.794808405,1370,124.0875912,1160,164.6551724,3070,107.83,-151.0729614,7.04,359.73,1.82,0
66970,(주)엘앤에프,2003-01-02,2021,2.57482E+12,104.58,0,0.34,-4.99,-1.48,261.22,27158.23972,2.376507496,41320.5471,1.219234895,71449.07177,28.3431649,78400,16.96428571,91700,0,-259.5190381,12.95,63.95,7.23,0.05
138930,(주)BNK금융지주,2011-03-30,2021,2.51948E+12,102.4,129.61,88.23,4.65,3.72,25.67,5000,0.546,5060,0.527667984,5680,36.0915493,6790,13.84388807,7730,10.07,10.53763441,0.49,9.85,8.09,4.14
12510,(주)더존비즈온,1988-10-28,2021,2.51827E+12,8.18,33.69,24.54,7.55,3.76,97.9,99754.43185,-0.167956767,102199.3934,-0.187862107,103195.5463,-19.57017241,98005.23552,-15.31064686,83000,46.5,84.50331126,6.38,24.14,8.25,0.54
60,메리츠화재해상보험(주),1956-09-02,2021,2.46075E+12,3.84,36.79,6.85,11.59,1.15,970.09,11921.67461,0.711168998,12110.15959,0.684536018,14600,39.7260274,19350,5.426356589,20400,5.68,7.937877481,0.92,6.94,0.22,6.27
240810,(주)원익아이피에스,2016-05-02,2021,2.43456E+12,41.6,100.25,18.14,14.59,7.95,68.78,35650,0.391304348,33350,0.487256372,44250,12.09039548,51700,-4.061895551,49600,24.87,25.15421522,3.67,10.81,2.23,0.4
9240,(주)한샘,2002-07-16,2021,2.41223E+12,8.14,7.94,5.49,7.19,4.06,73,86200,0.189095128,107000,-0.042056075,104500,-1.913875598,116500,-12.01716738,102500,48.36,57.44089013,4.13,12.5,1.4,1.27
880,(주)한화,1976-06-24,2021,2.37994E+12,-1.44,-2.88,4.89,1.79,0.76,132.43,22150,0.433408578,25150,0.262425447,28300,12.19081272,31850,-0.313971743,31750,18.5,37.98882682,0.68,6.69,0.59,2.2
12450,한화에어로스페이스(주),1987-05-27,2021,2.37961E+12,20.09,549.67,-1.92,4.66,1.9,152.36,24600,0.910569106,25400,0.850393701,28500,64.9122807,40900,14.91442543,47000,83.77,25.53648069,1.19,385.74,2.25,1.28
64760,(주)티씨케이,2003-08-18,2021,2.35368E+12,20.16,33.29,38.49,14.92,13.32,11.06,86600,1.327944573,95100,1.119873817,125300,60.89385475,187500,7.52,201600,38.89,58.31099196,8.7,35.72,10.31,0.55
73240,금호타이어(주),2005-02-17,2021,2.30383E+12,28,0,1.13,-4.01,-1.16,274.68,3015,1.660033167,3675,1.182312925,3785,111.8890357,3810,110.4986877,8020,0,-77.05735661,3.09,8.98,1.35,0
6260,(주)엘에스,1977-06-30,2021,2.27976E+12,142.22,218.07,87.32,4.5,4.02,14.26,34800,1.034482759,52500,0.348571429,71400,-0.840336134,68500,3.357664234,70800,18.61,15.33333333,0.69,28.92,13.75,2.05
95700,(주)제넥신,2009-09-15,2021,2.24694E+12,268.02,0,10.03,0.24,0.22,9.83,89587.87741,0.004600205,138764.2095,-0.351417773,122964.574,-26.80818785,94756.25056,-5.019458382,90000,121.85,1670.833333,4.01,0,119.87,0
120110,코오롱인더스트리(주),2010-02-01,2021,2.17989E+12,11.81,-60.17,7.91,4.53,2.34,89.98,32100,1.517133956,37750,1.140397351,41050,96.83313033,59800,35.11705686,80800,8.82,23.8410596,1.08,6.49,0.75,1.24
4800,(주)효성,1973-06-30,2021,2.17032E+12,317.54,3070.25,46.63,9.03,7.68,17.79,62800,0.640127389,73000,0.410958904,76400,34.81675393,88900,15.86051744,103000,0,10.63122924,0.96,25.71,7.34,4.85
17800,현대엘리베이터(주),1996-07-03,2021,2.16729E+12,4.92,229.22,8.14,2.6,1.28,97.64,46115.03381,0.151468309,38935.5627,0.363791771,39700,33.75314861,45800,15.93886463,53100,65.06,78.07692308,2.03,15.69,1.45,1.51
11000,진원생명과학(주),1987-11-16,2021,2.13744E+12,16.6,0,-64.27,-16.19,-11.64,38.6,7101.75469,5.660325801,29320.94929,0.613181058,21350.6617,121.5388013,11591.77457,308.0479631,47300,0,-133.2303891,21.57,0,59.2,0
1230,동국제강(주),1988-05-09,2021,2.11861E+12,31.94,264.34,10.36,7.2,3.26,120.56,5300,3.188679245,6340,2.501577287,8120,173.3990148,13650,62.63736264,22200,110.87,12.5,0.9,3.76,0.46,0.9
237690,에스티팜(주),2016-06-23,2021,2.10067E+12,12.02,0,-5.4,-0.12,-0.09,55.14,40300,1.794044665,71300,0.579242637,103800,8.477842004,85300,32.00468933,112600,0,-5816.666667,6.98,0,19.26,0
294870,에이치디씨현대산업개발(주),2018-06-12,2021,2.07608E+12,-22.73,-14.94,15.41,6.48,3.02,117.15,21100,0.492890995,21250,0.482352941,26100,20.68965517,29350,7.325383305,31500,8.7,11.57407407,0.75,0,0.57,1.9
69960,(주)현대백화점,2002-11-25,2021,2.04537E+12,28.79,126.53,11.62,2.04,1.2,74.75,56300,0.552397869,56300,0.552397869,71400,22.40896359,90700,-3.638368247,87400,20.07,25.98039216,0.53,7.81,1.64,1.14
7310,(주)오뚜기,1994-08-12,2021,1.99756E+12,3.83,-33.51,5.21,4.06,2.48,65.13,546875.6535,-0.005258332,568000,-0.042253521,577000,-5.719237435,570000,-4.561403509,544000,14.5,37.68472906,1.53,44.47,0.87,1.47
69620,(주)대웅제약,2002-11-01,2021,1.99289E+12,13.3,0,9.11,-1.55,-0.76,109.93,132500,0.298113208,105000,0.638095238,165000,4.242424242,133500,28.83895131,172000,634.93,-223.2258065,3.46,20.26,2.11,0.35
108320,(주)실리콘웍스,2010-06-08,2021,1.97774E+12,98.03,527.53,18.07,22.23,15.45,45.39,38600,2.150259067,44950,1.705228031,58200,108.9347079,75600,60.84656085,121600,27.36,16.73414305,3.72,24.12,1.7,1.11
298050,효성첨단소재(주),2018-07-13,2021,1.97342E+12,33.73,30.65,7.27,14.64,5.55,149.74,114000,2.864035088,139500,2.157706093,149000,195.6375839,380500,15.76872536,440500,41.48,32.71857923,4.79,15.69,2.73,0
111770,(주)영원무역,2009-07-30,2021,1.96743E+12,9.36,16.59,10.57,4.48,3.2,30.72,25400,0.748031496,27700,0.602888087,31700,40.06309148,40000,11,44400,33.05,34.82142857,1.56,13.29,1.72,1.13
240,한국앤컴퍼니(주),1968-12-27,2021,1.93193E+12,414.84,59.33,23.97,1.74,1.63,9.03,12688.76805,0.603780597,16412.11312,0.239937835,14354.47506,41.76763638,18126.8115,12.26464178,20350,53.9,48.27586207,0.84,55.91,29.51,2.46
52690,한국전력기술(주),2009-12-14,2021,1.93011E+12,-12.61,22.92,-0.21,0.59,0.41,38.97,15000,2.366666667,16300,2.098159509,17850,182.9131653,22450,124.9443207,50500,95.74,655.9322034,3.87,127.2,4.47,0.56
51600,한전케이피에스(주),2007-12-14,2021,1.92825E+12,19.43,17.63,13.44,7.17,5.66,28.22,29050,0.475043029,27050,0.584103512,29700,44.27609428,31500,36.03174603,42850,22.44,25.66248257,1.84,26,1.48,2.67
4370,(주)농심,1976-06-30,2021,1.90691E+12,-6.33,-49.42,1.82,1.51,1.18,24.82,365500,-0.142270862,314000,-0.001592357,300000,4.5,283500,10.58201058,313500,20.55,63.57615894,0.96,10.38,0.91,1.28
10780,아이에스동서(주),1986-01-27,2021,1.87827E+12,19.94,-52.07,14.1,1.06,0.39,196.25,28150,1.159857904,40850,0.488372093,53400,13.8576779,56700,7.231040564,60800,15.08,153.7735849,1.63,0,2.02,1.64
7390,(주)네이처셀,1992-11-30,2021,1.85603E+12,64.17,0,-50.11,-59.13,-38.56,145.92,9015.534013,2.355319824,9823.341817,2.079400123,10222.25925,195.9228411,9961.875345,203.6576844,30250,0,-49.94080839,29.53,0,110.71,0
16380,KG동부제철(주),1986-02-03,2021,1.78516E+12,40.33,238.29,9.12,8.05,3.3,136.44,11750,0.519148936,8240,1.166262136,11600,53.87931034,15300,16.66666667,17850,42.07,23.22981366,1.87,21.58,0.85,0.56
5850,에스엘(주),1988-11-08,2021,1.72086E+12,31.24,110.5,8.8,7.91,6.03,29.07,13800,1.586956522,14150,1.522968198,16250,119.6923077,22300,60.0896861,35700,18.76,17.57269279,1.39,8.35,0.99,1.4
4000,롯데정밀화학(주),1976-04-15,2021,1.7028E+12,19.18,-27.07,11.83,5.64,4.91,15.44,34450,0.915820029,49650,0.329305136,55200,19.56521739,58700,12.43611584,66000,10.59,19.68085106,1.11,6.67,1.35,2.27
268600,(주)셀리버리,2018-11-09,2021,1.68217E+12,-72.26,0,-9675.21,-42.94,-28.99,67.94,46973.15019,1.145906748,99225.28085,0.015870141,92306.8902,9.200948897,125070.441,-19.40541732,100800,0,-50.04657662,21.49,0,1083.36,0
10120,LS일렉트릭(주),1994-07-11,2021,1.677E+12,-9.98,-19.03,5.41,2.59,1.42,84.52,47900,0.167014614,56500,-0.010619469,63100,-11.41045959,60900,-8.210180624,55900,15.79,47.49034749,1.23,5.98,0.9,1.97
210,디엘(주),1975-02-02,2021,1.67647E+12,-99.45,14.31,-47.76,10.46,6.64,24.68,136669.9682,-0.414648287,128532.8741,-0.377591137,137832.4102,-41.95849882,64474.03627,24.08095512,80000,5.56,13.00191205,1.36,2.92,3.24,1.63
42700,한미반도체(주),2005-07-22,2021,1.67422E+12,78.15,102.46,30.24,16.8,13.35,29.89,7778.349559,3.351822934,10881.35916,2.110824624,18847.13883,79.6028581,24400,38.7295082,33850,36.79,41.25,6.93,47.17,6.82,1.18
34230,(주)파라다이스,2002-11-05,2021,1.64606E+12,-40.19,0,-26.39,-2.3,-1.39,74.04,13350,0.355805243,13750,0.316363636,15300,18.30065359,16650,8.708708709,18100,0,-71.73913043,1.65,0,7.69,0
98460,(주)고영테크놀러지,2008-06-03,2021,1.63398E+12,50.34,85.79,18.44,7.79,6.45,23.6,20000,0.19,17900,0.329608939,21000,13.33333333,23000,3.47826087,23800,43.88,16.55969191,1.29,8.79,2.08,0.46
181710,엔에이치엔(주),2013-08-29,2021,1.63172E+12,7.23,3.24,12.79,3.53,3.29,7.31,82700,0.008464329,74400,0.120967742,74600,11.79624665,72500,15.03448276,83400,58.73,30.59490085,1.08,14.13,5.62,0
5250,(주)녹십자홀딩스,1976-08-28,2021,1.60366E+12,46.06,56.52,61.02,6.2,3.63,68.12,24000,0.420833333,23300,0.463519313,41500,-17.8313253,34850,-2.152080344,34100,31.83,40.96774194,2.54,34.14,20.36,1.47
78340,(주)컴투스,2007-07-06,2021,1.59158E+12,6.16,-36.26,12.37,4.12,3.8,8.61,117600,0.051870748,114600,0.079406632,159300,-22.3477715,169000,-26.80473373,123700,19.51,39.80582524,1.64,14.94,3.16,1.21
150,(주)두산,1973-06-29,2021,1.58133E+12,-56.79,63.06,13.65,5.43,2.66,93.81,38000,1.518421053,46850,1.042689434,52400,82.63358779,49950,91.59159159,95700,8.77,11.04972376,0.6,0,1.02,2.09
139130,(주)디지비금융지주,2011-06-07,2021,1.57306E+12,-92.08,0,-1026.08,-0.79,-0.61,27.63,5110,0.819960861,5490,0.693989071,6790,36.96612666,8440,10.18957346,9300,11.63,-67.08860759,0.53,9.29,8.67,4.19
185750,(주)종근당,2013-12-06,2021,1.56538E+12,5.21,-9.64,8.8,7.3,4.37,63.56,103368.3344,0.325357526,158148.7881,-0.133727159,215787.3525,-36.51157104,138000,-0.724637681,137000,16.82,37.26027397,2.72,13.94,1.15,0.73
56190,(주)에스에프에이,2001-12-18,2021,1.55485E+12,-13.54,-54.58,10.28,2.96,2.34,21.93,32700,0.324159021,38200,0.133507853,38600,12.1761658,40550,6.781750925,43300,13.69,50.67567568,1.5,7.22,1.86,2.19
6650,대한유화(주),1999-08-11,2021,1.547E+12,27.66,457.7,13.64,6.83,5.99,16.94,113000,1.10619469,166500,0.429429429,230000,3.47826087,325500,-26.88172043,238000,13.05,12.44509517,0.85,5.17,0.83,1.26
85660,(주)차바이오텍,2005-12-27,2021,1.53685E+12,22.95,0,-2.43,-8.83,-5.48,58.7,19591.32456,0.46748628,18711.37915,0.53649818,19709.94664,45.86543799,18481.14698,55.56393785,28750,0,-73.27293318,6.47,809.45,56.46,0
30190,나이스평가정보(주),2000-05-16,2021,1.52394E+12,6.98,16.06,18.99,12.13,9.01,33.44,18250,0.375342466,19750,0.270886076,24800,1.209677419,25350,-0.986193294,25100,33.87,49.29925804,5.98,21.53,3.99,1.1
25900,동화기업(주),1995-08-07,2021,1.49489E+12,23.79,521.93,13.84,6,3.1,87.51,33395.37883,1.215875447,41194.29964,0.796365047,49593.13743,49.21419341,49150,50.5595117,74000,64.55,43.66666667,2.62,26.86,3.92,0
1740,에스케이네트웍스(주),1977-06-30,2021,1.49409E+12,-4.39,86.65,-0.48,3.64,1.15,201.53,4745,0.268703899,4755,0.266035752,4855,23.99588054,5630,6.927175844,6020,395.58,20.87912088,0.76,0,0.19,1.99
175330,(주)JB금융지주,2013-07-18,2021,1.48328E+12,52.23,60.93,86.87,6.11,4.38,37.06,4740,0.588607595,4520,0.665929204,5640,33.5106383,6550,14.96183206,7530,10.32,11.94762684,0.73,6.03,8.16,4.97
86900,(주)메디톡스,2009-01-16,2021,1.48229E+12,1.97,0,6.98,29.27,17.68,49.76,139153.0444,0.703160725,201657.2278,0.175261619,167251.2553,41.70297234,180249.0671,31.48473043,237000,0,21.76289716,6.37,48.04,11.49,0.42
200130,콜마비앤에이치(주),2014-07-23,2021,1.48013E+12,5.47,1.34,17.43,13.46,10.68,23.31,40350,0.241635688,61000,-0.178688525,51900,-3.468208092,55000,-8.909090909,50100,20.35,36.7756315,4.95,22.34,2.76,0.64
5290,(주)동진쎄미켐,1999-12-21,2021,1.47303E+12,7.47,-20.15,10.31,8.8,4.23,101.37,28150,0.017761989,29650,-0.033726813,36500,-21.50684932,32600,-12.11656442,28650,22.94,43.52272727,3.83,15.25,2.17,0.35
39030,(주)이오테크닉스,2000-08-24,2021,1.46603E+12,27.87,53.96,21.07,9.56,7.93,20.18,94500,0.259259259,99100,0.200807265,117000,1.709401709,118600,0.337268128,119000,47.47,43.20083682,4.13,34.79,4.79,0.25
31430,(주)신세계인터내셔날,2011-07-14,2021,1.45656E+12,12.84,1.84,7.26,6.71,3.61,71.3,157000,0.299363057,152000,0.342105263,161500,26.31578947,202500,0.740740741,204000,23.64,37.55588674,2.52,15.65,1.2,0.54
206650,(주)유바이오로직스,2017-01-24,2021,1.44872E+12,32.44,0,-39.15,-53.67,-22.91,124.22,6337.53517,5.516729121,17118.84796,1.412545523,18684.06089,121.0440237,20392.57582,102.5246853,41300,0,-27.68772126,14.86,0,50.54,0
3000,부광약품(주),1988-08-05,2021,1.43903E+12,4.14,-81.35,0.66,0.15,0.11,34.2,30930.38485,-0.345303975,25957.80086,-0.21988769,25638.4606,-21.01709881,21532.6573,-5.95679986,20250,0,2946.666667,4.42,447.01,7.9,0.49
35900,(주)제이와이피엔터테인먼트,2001-08-30,2021,1.43765E+12,0.72,-23.39,26.29,6.77,5.41,28.33,21198.50694,0.910511911,38250,0.058823529,38400,5.46875,35600,13.76404494,40500,57.65,131.4623338,8.9,66.35,11.06,0.38
60250,엔에이치엔한국사이버결제(주),2002-01-08,2021,1.42361E+12,20.25,13.55,5.97,10.71,4.57,135.46,46265.71979,0.255789389,64218.88157,-0.095281659,64218.88157,-9.528165889,46968.84623,23.6990147,58100,44.52,80.48552754,8.62,21.87,2.15,0
32350,롯데관광개발(주),2006-06-08,2021,1.3959E+12,210.61,0,-175.73,-38.9,-10.06,542.46,13350,0.509363296,15400,0.308441558,15000,34.33333333,18700,7.754010695,20150,0,-14.29305913,5.56,0,99.24,0
41510,(주)에스엠엔터테인먼트,2000-04-27,2021,1.37954E+12,43.22,149.86,20.78,6.51,4.39,63.53,24237.5967,1.425983101,35782.4521,0.64326357,29738.58769,97.72290675,29588.64523,98.72488094,58800,0,56.06758833,3.65,19.71,4.56,0
213420,덕산네오룩스(주),2015-02-06,2021,1.36857E+12,43.14,43.58,25.29,10.82,9.49,14.63,33750,0.688888889,31650,0.800947867,34850,63.55810617,45250,25.96685083,57000,41.04,65.61922366,7.1,32.21,9.49,0
67160,(주)아프리카티비,2003-12-19,2021,1.36788E+12,49.92,119.39,36.99,22.35,12.09,85.31,63200,0.882911392,58700,1.02725724,60500,96.69421488,78500,51.59235669,119000,39.06,41.65548098,9.31,17.15,7.32,0.55
4490,세방전지(주),1987-11-28,2021,1.358E+12,13.83,36.01,9.3,4.82,3.94,23.96,30450,2.185550082,27600,2.514492754,68900,40.78374456,77900,24.51861361,97000,22.34,25.5186722,1.23,9.37,1.26,0.52
161890,한국콜마(주),2012-10-19,2021,1.32711E+12,2.72,-10.36,10.42,4.77,2.67,61.41,42600,0.361502347,46200,0.255411255,50900,13.94891945,57400,1.045296167,58000,10.98,46.75052411,2.23,12.49,2.18,0.59
48410,현대바이오사이언스(주),2002-08-08,2021,1.32498E+12,-43.26,0,-81.35,-9.07,-6.04,84.24,13019.66468,1.784249893,10857.90904,2.338580189,28692.39311,26.34010645,42445.3188,-14.59600016,36250,0,-285.446527,25.89,175.09,105.31,0
214320,(주)이노션,2015-07-17,2021,1.32E+12,18.83,-87.11,0.82,0.17,0.12,42.56,44700,0.476510067,53300,0.238273921,59600,10.73825503,61500,7.317073171,66000,71.56,1241.176471,2.11,103.47,4.07,2.73
192820,코스맥스(주),2014-04-07,2021,1.31649E+12,1.82,113.57,8.69,10.36,4.4,122.06,97800,0.339468303,116000,0.129310345,99500,31.65829146,122000,7.37704918,131000,62.8,50.19305019,5.2,84.16,1.72,0
22100,(주)포스코아이씨티,2000-11-28,2021,1.30142E+12,-23.72,0,-9.84,-6.9,-4.16,62.21,4250,1.014117647,6940,0.233429395,7750,10.4516129,7350,16.46258503,8560,128.4,-51.44927536,3.55,21.05,1.39,0.58
5300,롯데칠성음료(주),1973-06-21,2021,1.30139E+12,6.36,231.2,6.51,3.65,1.35,163.94,90843.64861,0.596149012,80156.16053,0.808968881,108500,33.640553,136500,6.227106227,145000,0,27.39726027,1,4.43,0.6,1.86
3240,태광산업(주),1975-12-27,2021,1.29822E+12,25.73,-67.4,19,5.42,4.61,18.97,696000,0.675287356,652000,0.788343558,801000,45.56803995,920000,26.73913043,1166000,2.7,7.933579336,0.43,9.96,0.87,0.13
141080,(주)레고켐바이오사이언스,2013-05-10,2021,1.28296E+12,-43.54,0,-295.77,-29.06,-23.72,30.19,27989.42633,0.90071777,57255.56333,-0.070832651,68844.16791,-22.72402788,56100,-5.169340463,53200,0,-38.67859601,11.24,0,25.51,0
20560,아시아나항공(주),2008-03-28,2021,1.27988E+12,-11.87,0,4.87,-31.84,-1.36,2131.36,11520.0001,0.493055542,11760.00011,0.462585021,12630.00011,36.18368841,15150,13.53135314,17200,0,-4.679648241,1.49,0,0.36,0
23590,(주)다우기술,1997-08-27,2021,1.2787E+12,15.99,29.92,20.1,8.1,5.08,72.58,19900,0.432160804,21450,0.328671329,21900,30.1369863,27050,5.360443623,28500,33.05,28.39506173,2.3,20.77,5.19,1.75
86450,동국제약(주),2007-05-29,2021,1.25377E+12,7.9,-11.68,12.26,6.34,4.81,31.65,24160,0.167218543,27350,0.031078611,29250,-3.58974359,28000,0.714285714,28200,23.32,48.42271293,3.07,21.7,2.51,0.64
250,삼천당제약(주),2000-10-04,2021,1.23858E+12,-3.41,0,-19.29,-5.33,-3.55,53.77,35632.54902,0.526694034,55000,-0.010909091,82100,-33.73934227,51000,6.666666667,54400,0,-149.5309568,7.97,0,10.46,0
36540,(주)에스에프에이반도체,2001-05-02,2021,1.23345E+12,-2.51,279.56,7.44,5.8,2.9,77.24,5010,0.497005988,5090,0.473477407,5770,29.98266898,7550,-0.662251656,7500,141.43,80.34482759,4.66,20.97,2.27,0
3850,보령제약(주),1988-10-24,2021,1.23003E+12,3.36,24.14,8.03,5.27,2.8,88.99,15395.18419,0.532946908,14161.74213,0.666461639,17405.23791,35.59136691,20800,13.46153846,23600,41.55,61.85958254,3.26,25.04,2.08,0.42
140410,(주)메지온,2012-01-20,2021,1.21563E+12,5.73,0,-22.53,-12.6,-9.78,35,223407.6159,-0.388113966,165157.1639,-0.172303539,175800,-22.24118316,151400,-9.709379128,136700,0,-169.8412698,21.4,237.67,42.45,0
1120,(주)엘지상사,1976-03-10,2021,1.20931E+12,40.24,-46.96,-0.57,9.24,4.63,94.43,15550,1.006430868,15450,1.019417476,24700,26.31578947,31900,-2.194357367,31200,4.1,9.523809524,0.88,59.34,0.37,1.28
670,(주)영풍,1976-06-12,2021,1.1918E+12,23.6,39,2.78,4.33,3.46,27.67,462500,0.398918919,469000,0.379530917,538000,20.26022305,582000,11.16838488,647000,25.68,15.01154734,0.65,6.02,0.97,1.55
3690,코리안리재보험(주),1969-12-22,2021,1.18564E+12,-5.96,1.76,3,4.83,0.95,407.07,7360,0.338315217,7450,0.322147651,7890,24.84157161,8460,16.43026005,9850,7.88,9.937888199,0.48,2.36,0.11,4.57
214150,(주)클래시스,2015-04-03,2021,1.17138E+12,42.01,34.74,53.16,17.77,15.32,12.37,14148.31731,0.279304076,12648.49569,0.431000211,15398.16866,17.54644592,14450,25.25951557,18100,30.78,53.3483399,9.48,30.89,15.44,0.33
39200,(주)오스코텍,2007-01-17,2021,1.16818E+12,-79.65,0,-613.96,-25.66,-20.92,24.54,24256.43151,0.609882311,44901.24142,-0.130313578,64033.07472,-39.01589113,39950,-2.25281602,39050,0,-90.68589244,23.27,0,49.17,0
14820,동원시스템즈(주),1994-03-29,2021,1.14771E+12,16.27,-9.4,7.9,5.45,2.59,113.54,21050,1.128266033,23400,0.914529915,35700,25.49019608,48450,-7.533539732,44800,28.2,51.55963303,2.81,19.93,1.97,1.34
1430,(주)세아베스틸,1991-03-12,2021,1.13683E+12,52.43,397.85,8.06,6.18,3.74,67.51,10150,2.123152709,9760,2.24795082,10600,199.0566038,18550,70.88948787,31700,0,13.10679612,0.81,4.48,0.82,0.63
9420,한올바이오파마(주),1989-12-18,2021,1.13362E+12,14.63,-22.43,13.45,4.83,3.85,25.34,28100,-0.227758007,34000,-0.361764706,37500,-42.13333333,22900,-5.240174672,21700,57.07,129.6066253,6.26,1161.29,12.79,0
18670,에스케이가스(주),1997-08-27,2021,1.1307E+12,25.39,-24.87,2.98,7.31,2.94,156.05,74100,0.65317139,97300,0.258992806,104500,17.22488038,106500,15.02347418,122500,6.1,9.165526676,0.67,4.04,0.31,3.27
5880,대한해운(주),1992-04-23,2021,1.1267E+12,-25.43,0,22.27,5.53,1.61,174.23,1316.34068,1.6816766,1293.38125,1.729280327,2326.555621,51.72643922,2621.201645,34.67105846,3530,103.82,26.94394213,1.49,4.76,1.72,0
298000,효성화학(주),2018-07-13,2021,1.11654E+12,27,734.35,13.26,19.79,6.15,178.17,105000,2.333333333,124000,1.822580645,156500,123.6421725,309000,13.26860841,350000,26.1,12.0262759,2.38,5.02,0.68,0
