회사명,거래소코드,회계년도,매출액증가율(IFRS),순이익증가율(IFRS),매출액정상영업이익률(IFRS),자기자본순이익률(IFRS),총자본순이익률(IFRS),부채비율(IFRS),차입금의존도(IFRS),자본(*)(IFRS),* (정상)영업손익(보고서기재)(IFRS),당기순이익(손실)(IFRS),상장일,보통주자본금(IFRS),우선주자본금(IFRS)
에스케이가스(주),018670,2018/06,8.95,72.7,2.19,2.63,1.27,102.51,35.56,1398422626,48978793,34685080,1997/08/27,45270835,0
에스케이가스(주),018670,2019/06,-7.46,-6.53,2.89,2.26,1.01,142.13,42.5,1472747564,59781300,32420808,1997/08/27,45708905,0
에스케이네트웍스(주),001740,2019/06,-10.34,0,0.64,-0.12,-0.03,287.36,49.03,2173309000,35613000,-2586000,1977/06/30,620469000,28185000
에스케이네트웍스(주),001740,2018/06,-33.76,0,0.44,-0.23,-0.08,194.76,37.72,2207343000,26882000,-5268000,1977/06/30,620469000,28185000
에스케이네트웍스(주),001740,2020/06,-25.47,0,-0.16,1.88,0.52,233.11,45.33,1986466000,-6736000,39088000,1977/06/30,620469000,28185000
에스케이네트웍스(주),001740,2021/06,-4.39,86.65,-0.48,3.64,1.15,201.53,45.44,2018503000,-18979000,72957000,1977/06/30,620469000,28185000
에스케이디스커버리(주),006120,2021/06,68.07,96.99,86.68,2.36,2.02,21.04,15.89,969582406,30607255,22772417,1976/06/29,104884875,6792275
에스케이디스커버리(주),006120,2020/06,-15.85,0,77.28,1.21,1.01,12.09,9.71,963143860,16236118,11560095,1976/06/29,104884875,6792275
에스케이디스커버리(주),006120,2018/06,-97.46,-63.12,75.88,0.63,0.38,29.57,16.56,954200087,10953883,7282945,1976/06/29,104884875,6792275
에스케이디스커버리(주),006120,2019/06,72.97,0,82.54,-1.56,-1.21,27.5,18.22,951169555,20609577,-14840930,1976/06/29,104884875,6792275
에스케이디앤디(주),210980,2019/06,-60.02,0,-5.08,-3.66,-0.86,342.84,63.5,330160262,-6531308,-10720341,2015/06/23,18990164,0
에스케이디앤디(주),210980,2018/06,99.98,-16.44,19.69,16.45,4.64,299.65,49.74,256421759,63371549,42157232,2015/06/23,16155000,0
에스케이디앤디(주),210980,2021/06,66.32,54.94,7.14,12.06,4.12,178.24,56.21,587804583,24156528,67259533,2015/06/23,20190164,4000000
에스케이디앤디(주),210980,2020/06,58.09,0,16.86,10.12,2.81,209.16,53.34,527429165,34297308,43411440,2015/06/23,18990164,5200000
에스케이렌터카(주),068400,2020/06,32.86,62.93,7.52,3.71,0.72,429.32,70.62,356267392,31889321,11283949,2012/07/27,17882570,0
에스케이렌터카(주),068400,2018/06,3.48,6.68,5.92,3.14,0.66,360.91,68.66,259690282,17893221,7884486,2012/07/27,11073150,0
에스케이렌터카(주),068400,2021/06,18.68,76.53,9.1,4.76,0.9,428.27,70.06,481006407,45801415,19919946,2012/07/27,23642920,0
에스케이렌터카(주),068400,2019/06,5.67,-12.16,6.94,2.7,0.57,395.63,72.29,252444287,22175651,6925586,2012/07/27,11073150,0
에스케이바이오사이언스(주),302440,2021/06,314.47,0,46.58,12.15,8.63,33.36,5.71,1343650666,119869815,94736445,2021/03/18,38250000,0
에스케이바이오사이언스(주),302440,2019/06,,,,,,,,216178496,8823191,5697663,2021/03/18,10200000,0
에스케이바이오사이언스(주),302440,2020/06,0,0,-12.09,-3.51,-1.87,87.23,31.46,215309068,-7504785,-7551437,2021/03/18,10200000,0
에스케이바이오팜(주),326030,2021/06,0,0,21.53,21.82,17.45,25.06,2.09,455873767,46259148,99461404,2020/07/02,39156625,0
에스케이바이오팜(주),326030,2020/06,,,,,,,,502745038,-83801518,-87305495,2020/07/02,39156625,0
에스케이스퀘어(주),402340,2021,,,,,,,,,,,,,
에스케이씨(주),011790,2021/06,-15.51,-93.74,0.31,1.57,1.02,50.81,21.52,1985470628,800046,31196400,1997/07/18,189341490,0
에스케이씨(주),011790,2020/06,-53.6,1135.75,3.02,28.09,16.42,57.26,21.52,1993766765,9304930,498150316,1997/07/18,187672775,0
에스케이씨(주),011790,2019/06,-6.68,-10.74,7.57,2.6,1.43,88.8,31.09,1553578761,50215519,40311594,1997/07/18,187672775,0
에스케이씨(주),011790,2018/06,0.24,-7.5,9.48,2.92,1.65,74.73,28.93,1550286211,67428647,45161652,1997/07/18,187672775,0
에스케이아이이테크놀로지(주),361610,2021/06,,,,,,,,2173970679,70078682,52040913,2021/05/11,71297592,0
에스케이제5호기업인수목적(주),337450,2021/06,0,0,0,-0.18,-0.15,19.31,,8288417,,-14805,2019/12/04,431000,0
에스케이제5호기업인수목적(주),337450,2020/06,,,,,,,,8300840,,21056,2019/12/04,431000,0
에스케이제6호기업인수목적(주),340350,2021/06,0,0,0,0.01,0.01,14.77,,11258486,,757,2020/03/11,571000,0
에스케이제6호기업인수목적(주),340350,2020/06,,,,,,,,11221403,,-18956,2020/03/11,571000,0
에스케이증권(주),001510,2021/06,-3.79,0,6.18,4.1,0.42,847.29,,598305851,0,23503433,1986/09/20,236295086,1956257
에스케이증권(주),001510,2018/06,12.89,-60.66,4.32,1.87,0.2,876.41,,439539513,0,8162716,1986/09/20,160058586,1956257
에스케이증권(주),001510,2020/06,64.93,0,-1.72,-1.23,-0.14,901.89,,549333680,0,-6831265,1986/09/20,236295086,1956257
에스케이증권(주),001510,2019/06,13.62,218.2,10.92,5.19,0.61,660.64,,560539481,0,25974046,1986/09/20,236295086,1956257
에스케이케미칼(주),285130,2020/06,-23.26,1139.45,6.28,29.99,13.84,117.59,38.53,933302004,28548065,258969054,2018/01/05,58706980,7293350
에스케이케미칼(주),285130,2018/06,,,,,,,,770274199,29985878,20311529,2018/01/05,57899260,7293350
에스케이케미칼(주),285130,2019/06,0,0,7.53,2.63,1.22,115.58,41.99,793878328,44570171,20893872,2018/01/05,58706980,7293350
에스케이케미칼(주),285130,2021/06,15.34,44.52,5.92,34.54,18.35,65.99,19.55,1234016402,31041982,374271821,2018/01/05,58756980,7293350
에스케이텔레콤(주),017670,2019/06,-4.56,37.96,10.26,4.79,2.88,70.67,23.48,17026309000,580960000,806007000,1989/11/07,44639000,0
에스케이텔레콤(주),017670,2021/06,2.38,13.1,10.59,3.66,2.05,81.68,27.07,18004957000,635662000,650024000,1989/11/07,44639000,0
에스케이텔레콤(주),017670,2020/06,3.58,-28.69,9.01,3.33,1.92,75.92,25.1,17472942000,528204000,574742000,1989/11/07,44639000,0
에스케이텔레콤(주),017670,2018/06,-4.31,-16.81,12.44,3.77,2.27,62.57,22.02,16607159000,737536000,584213000,1989/11/07,44639000,0
에스케이하이닉스(주),000660,2021/06,19.48,53.11,21.34,5.85,4.41,35.23,15.47,52069791000,3870443000,2902346000,1996/12/26,3657652000,0
에스케이하이닉스(주),000660,2018/06,47.83,71.71,51.81,22.28,16.71,31.67,10.21,39452838000,9844075000,7400482000,1996/12/26,3657652000,0
에스케이하이닉스(주),000660,2019/06,-34.65,-82.14,12.74,3.09,2.41,25.46,11.88,45946093000,1582391000,1321511000,1996/12/26,3657652000,0
에스케이하이닉스(주),000660,2020/06,22.27,43.44,16.34,4.07,3.19,29.64,13.34,47237480000,2480317000,1895565000,1996/12/26,3657652000,0
에스텍(주),069510,2020/06,-13.72,0.11,-2.1,5.15,3.84,28.88,0,106945802,-1788671,5481532,2003/11/14,5455000,0
에스텍(주),069510,2021/06,43.77,52.29,5.19,7.47,5.69,33.53,0.02,116632710,6358462,8347859,2003/11/14,5455000,0
에스텍(주),069510,2018/06,5.65,22.36,2.12,6.07,4.46,38.62,0,101568827,1889218,6036363,2003/11/14,5455000,0
에스텍(주),069510,2019/06,11.05,-9.29,2.46,5.27,3.79,39.54,0,106077203,2431876,5475501,2003/11/14,5455000,0
에스트래픽(주),234300,2018/06,0,0,-22.31,-5.67,-2.87,97.78,31.22,47776852,-3259610,-2709033,2017/12/05,5960590,0
에스트래픽(주),234300,2019/06,-4.73,0,-26.84,-6.92,-3.23,131.45,35.27,45654487,-3736697,-3232094,2017/12/05,5960590,0
에스트래픽(주),234300,2020/06,42.64,0,-18.91,-6.97,-2.84,159.87,31.75,42481841,-3755542,-3069904,2017/12/05,5960590,0
에스트래픽(주),234300,2021/06,140.04,0,6.1,7.12,2.47,214.08,20.11,45785786,2909866,3140591,2017/12/05,10413080,0
에스티팜(주),237690,2020/06,44.5,0,-21.25,0.64,0.59,10.65,4.66,305386800,-10338771,1973098,2016/06/23,9328000,0
에스티팜(주),237690,2021/06,12.02,0,-5.4,-0.12,-0.09,55.14,27.19,300980177,-2941750,-363416,2016/06/23,9328000,0
에스티팜(주),237690,2018/06,-38.93,-80.25,8.2,1.71,1.58,5.34,0.04,348435978,5237762,5856002,2016/06/23,9328000,0
에스티팜(주),237690,2019/06,-47.26,0,-37,-2.43,-2.31,4.97,0.15,314290328,-12458127,-8038370,2016/06/23,9328000,0
에스퓨얼셀(주),288620,2021/06,-16.19,-36.54,3.95,1.05,0.53,76.05,24.68,65814877,704944,515681,2018/10/15,3437158,0
에스퓨얼셀(주),288620,2019/06,0,0,4.42,1.01,0.53,92.32,23.46,30479688,704898,308647,2018/10/15,2872158,0
에스퓨얼셀(주),288620,2018/06,,,,,,,,9059677,2186981,1741641,2018/10/15,2213808,0
에스퓨얼셀(주),288620,2020/06,33.53,163.28,6.7,2.57,1.18,140.36,28.39,32825917,1428338,812594,2018/10/15,2872158,0
에쓰-오일(주),010950,2021/06,39.11,0,10.04,12.66,4.33,179.55,30.91,6432716000,1199327000,756190000,1987/05/27,281457000,10055000
에쓰-오일(주),010950,2020/06,-26.51,0,-13.65,-15.91,-5.54,207.19,47.63,5515170000,-1172342000,-948296000,1987/05/27,281457000,10055000
에쓰-오일(주),010950,2019/06,2.36,0,1.54,-0.52,-0.2,169.61,43.44,6405240000,179409000,-34191000,1987/05/27,281457000,10055000
에쓰-오일(주),010950,2018/06,15.7,-23.86,5.74,5.5,2.3,153.68,35.88,6646143000,655239000,352774000,1987/05/27,281456980,10055020
에쓰씨엔지니어링(주),023960,2019/06,-47.6,-68.24,3.14,2.03,0.95,86.48,19.63,41936413,1029185,850661,1997/06/23,12508294,0
에쓰씨엔지니어링(주),023960,2018/06,23.07,823.83,5.05,7.14,2.73,142.66,14.55,41770205,3157129,2678363,1997/06/23,12508294,0
에쓰씨엔지니어링(주),023960,2021/06,-78.91,0,-20.94,-5,-1.8,172.87,21.02,27428081,-4474889,-1431945,1997/06/23,14415294,0
에쓰씨엔지니어링(주),023960,2020/06,209.27,793.46,1.42,21.19,9.37,182.13,17.72,29812172,1442839,7600306,1997/06/23,12508294,0
에어부산(주),298690,2019/06,0,0,-4.97,-18.67,-4.04,362.49,49.88,123754461,-16400444,-23102397,2018/12/27,52070000,0
에어부산(주),298690,2021/06,-31.84,0,-121.37,-200.47,-10.57,1718.61,52.18,57517965,-96656402,-110319881,2018/12/27,82070000,0
에어부산(주),298690,2020/06,-64.62,0,-76.98,-119.77,-13.08,1883.19,60.2,52541827,-89945806,-105570885,2018/12/27,52070000,0
에어부산(주),298690,2018/06,,,,,,,,134788526,18759732,17607748,2018/12/27,50000000,0
에이디엠코리아(주),187660,2021/06,,,,,,,,33666435,1849707,1640225,2021/06/03,2183625,0
에이비엘바이오(주),298380,2019/06,0,0,-665.1,-8.62,-7.96,8.28,1.34,149879847,-15362577,-12925098,2018/12/19,22651675,0
에이비엘바이오(주),298380,2018/06,,,,,,,,82799866,-8122787,-101342746,2018/12/19,19293500,0
에이비엘바이오(주),298380,2021/06,114.29,0,-555.67,-17.81,-15.96,7.88,1.22,79017942,-23154097,-16925064,2018/12/19,23561638,0
에이비엘바이오(주),298380,2020/06,-15.82,0,-1800.87,-22.34,-20.16,14.26,1.42,111067065,-35017503,-29146175,2018/12/19,23123113,0
에이비온(주),203400,2021/06,,,,,,,,-71764247,-5034838,-54674263,2021/09/08,6455486,0
에이에프더블류(주),312610,2020/06,0,0,14.71,1.77,1.63,8.38,5.36,73454226,1001987,1300744,2019/07/01,5064222,0
에이에프더블류(주),312610,2021/06,-51.18,0,-40.58,-0.88,-0.84,2.25,0.67,72938373,-1349831,-647331,2019/07/01,10128444,0
에이에프더블류(주),312610,2019/06,,,,,,,,69302177,3148773,2250991,2019/07/01,5064222,0
에이치디씨(주),012630,2018/06,-98.48,354.11,21.78,44.14,27.41,6.85,0,1186821053,6273148,849069564,1996/10/16,157229800,0
에이치디씨(주),012630,2021/06,23.12,-18.57,71.79,1.65,1.49,12.26,5.11,1971511671,30612636,32466098,1996/10/16,298708605,0
에이치디씨(주),012630,2020/06,8.21,44.8,66.08,2.06,1.95,9.16,5.57,1973820412,22889412,39870873,1996/10/16,298708605,0
에이치디씨(주),012630,2019/06,11.14,-96.76,62.38,1.79,1.71,2.47,0,1896925378,19965672,27534318,1996/10/16,298708605,0
에이치디씨아이콘트롤스(주),039570,2018/06,7.77,-5.85,4.89,4.25,3.07,36.81,0.3,197908750,6289139,7649426,2015/09/24,8230000,0
에이치디씨아이콘트롤스(주),039570,2021/06,-30.09,-39.54,6.04,3.96,2.85,27.29,0.31,164382529,6527985,6407258,2015/09/24,8230000,0
에이치디씨아이콘트롤스(주),039570,2020/06,48.13,93.07,5.78,6.03,4.32,51.55,0.36,159082010,8929807,10597959,2015/09/24,8230000,0
에이치디씨아이콘트롤스(주),039570,2019/06,-18.81,-28.24,4.43,2.81,2.11,29.37,0.46,192589941,4627748,5489117,2015/09/24,8230000,0
에이치디씨현대산업개발(주),294870,2019/06,0,0,12.68,11.46,5.34,114.67,16.77,2050068892,295461590,234847133,2018/06/12,219691100,0
에이치디씨현대산업개발(주),294870,2020/06,-15.98,-8.14,14.42,8.99,4.22,111.4,27.87,2750496089,282383533,215731351,2018/06/12,329536650,0
에이치디씨현대산업개발(주),294870,2018/06,,,,,,,,1690580552,99061284,76050381,2018/06/12,219691100,0
에이치디씨현대산업개발(주),294870,2021/06,-22.73,-14.94,15.41,6.48,3.02,117.15,26.3,2911777012,233125230,183508767,2018/06/12,329536650,0
에이치디씨현대이피(주),089470,2019/06,-5.7,98.6,3.33,8.71,4.12,100.26,29.24,241111965,12282070,20711304,2006/09/25,17200000,0
에이치디씨현대이피(주),089470,2018/06,0.65,-16.92,3.04,4.63,2.08,123.11,29.52,234699167,11898847,10428479,2006/09/25,17200000,0
에이치디씨현대이피(주),089470,2020/06,-23.72,-59.94,4.6,3.39,1.83,71.43,24.54,247956178,12921040,8297098,2006/09/25,17200000,0
에이치디씨현대이피(주),089470,2021/06,22.43,42.36,3.9,4.64,2.55,92.6,25.77,260780278,13424301,11811760,2006/09/25,17200000,0
에이치비솔루션(주),297890,2021/06,0,0,-17.6,-2.77,-2.69,2.77,0,60402033,-2019739,-1672051,2020/06/22,4427455,0
에이치비솔루션(주),297890,2020/06,,,,,,,,47712715,-135240,168664,2020/06/22,3554725,0
에이치에스디엔진(주),082740,2021/06,-36.3,0,-3.72,-4.08,-1.14,211.64,24,238524064,-10589709,-8790353,2011/01/04,46721246,0
에이치에스디엔진(주),082740,2020/06,63.47,0,3.8,3.16,0.8,312.85,30.85,192251070,16965645,6542210,2011/01/04,32947142,0
에이치에스디엔진(주),082740,2018/06,-42.5,0,-4.03,-1.56,-0.56,242,36.93,255989953,-10312383,-6306587,2011/01/04,32947142,0
에이치에스디엔진(주),082740,2019/06,6.89,0,-6.78,-8.49,-2.36,281.17,27.32,221802308,-18525673,-20271451,2011/01/04,32947142,0
에이치엔티일렉트로닉스(주),176440,2018/06,21.81,0,1.11,4.44,2.63,76.28,17.61,52090645,1016857,2365913,2016/11/28,6701100,229000
에이치엔티일렉트로닉스(주),176440,2019/06,18.43,0,2.83,-15.5,-7.93,118.96,18.83,43095679,3065176,-7378517,2016/11/28,7215239,0
에이치엔티일렉트로닉스(주),176440,2020/06,-63.79,0,-12.17,-8.56,-4.84,42.09,22.25,52134710,-4766475,-4073612,2016/11/28,8573935,0
에이치엔티일렉트로닉스(주),176440,2021/06,-99.59,0,-2070.28,-9.51,-6.96,20.73,9.04,17705871,-3357281,-3321504,2016/11/28,8573935,0
에이치엘비(주),028300,2021/06,-34.86,0,-83.32,-2.97,-2.8,5.07,3.96,734030123,-9979901,-21746487,1996/07/27,53038797,3594
에이치엘비(주),028300,2020/06,47.57,0,-10.89,-10.05,-8.59,7,5.08,731212596,-2002211,-42988990,1996/07/27,26323048,1829
에이치엘비(주),028300,2019/06,-1.29,0,-8.59,-55.44,-33.78,75.6,40.38,124133529,-1070827,-69468680,1996/07/27,19617591,1667
에이치엘비(주),028300,2018/06,-3.2,0,6.9,25.81,17.85,52.88,30.78,126482959,871076,24958326,1996/07/27,18296484,1667
에이치엘비생명과학(주),067630,2018/06,-72.25,0,-119.82,4.72,2.32,113.95,47.17,71810861,-2823145,2366594,2008/11/25,13812023,0
에이치엘비생명과학(주),067630,2021/06,27.93,0,-56.77,-7.32,-6.7,8.75,3.83,279730371,-3560503,-22225885,2008/11/25,47564021,0
에이치엘비생명과학(주),067630,2019/06,100.01,0,3.81,-3.66,-2.53,28.48,12.84,311431331,179511,-7016741,2008/11/25,23894710,0
에이치엘비생명과학(주),067630,2020/06,4.02,0,-43.55,-6.05,-5.09,9.93,2.92,327251467,-2134781,-19320130,2008/11/25,24008795,0
에이치엘비제약(주),047920,2021/06,50.16,0,0.64,-22.85,-10.62,117.81,39.4,58381846,180776,-8809786,2015/12/21,11178911,0
에이치엘비제약(주),047920,2020/06,12.85,59.74,2.05,2.17,1.03,106.89,22.37,18735107,384093,386156,2015/12/21,7021436,0
에이치엘비제약(주),047920,2019/06,86.1,0,0.86,1.28,0.65,112.65,18.08,16929955,143298,241743,2015/12/21,6924187,0
에이치엘비제약(주),047920,2018/06,-4.93,0,-34.93,-16.8,-8.08,83.83,20.6,20969287,-3117241,-3205202,2015/12/21,6924187,0
에이치엘비테라퓨틱스(주),115450,2021/06,-21.36,0,-21.92,-1.86,-1.48,9.99,3.37,110153273,-2812381,-1928913,2010/03/26,13544010,0
에이치엘비테라퓨틱스(주),115450,2019/06,147.97,0,-12.17,-3.6,-2.47,51.22,26.04,80647119,-2006526,-2327958,2010/03/26,12255418,0
에이치엘비테라퓨틱스(주),115450,2018/06,-1.61,0,-14.94,-1.85,-1.38,36.32,21.89,48748968,-993350,-851466,2010/03/26,11614716,0
에이치엘비테라퓨틱스(주),115450,2020/06,-1.03,0,-13.14,-3.44,-2.34,43.65,23.92,97707741,-2143120,-3063572,2010/03/26,12897897,0
에이치엘비파워(주),043220,2018/06,-0.84,0,-45.92,-38.17,-17.11,93.35,12.91,28685491,-6551877,-10717522,2001/07/03,29759432,0
에이치엘비파워(주),043220,2019/06,19.88,0,13.13,4.86,2.1,183.72,52.25,20982626,2245870,1207951,2001/07/03,30680113,0
에이치엘비파워(주),043220,2020/06,-16.67,44.92,13.49,5.63,3.03,35.58,19.15,41205016,1921927,1750551,2001/07/03,45557689,0
에이치엘비파워(주),043220,2021/06,-51.67,0,-33.34,-4.35,-2.66,90.32,41.83,44213435,-2296645,-1858789,2001/07/03,45557689,0
에이치엠씨아이비제4호기업인수목적(주),353070,2021/06,,,,,,,,8252073,,178,2020/07/29,431000,0
에이치엠씨아이비제5호기업인수목적(주),353060,2021/06,,,,,,,,10058380,,4044,2020/12/16,511500,0
에이치엠엠(주),011200,2018/06,-9.13,0,-17.07,-61.61,-12.15,504.71,61.64,558886000,-385613000,-416401000,1995/10/05,1559029000,9289000
에이치엠엠(주),011200,2020/06,-0.88,0,4.79,-3.42,-0.64,353.61,66.4,1715846000,124703000,-44511000,1995/10/05,1582761000,9289000
에이치엠엠(주),011200,2021/06,102.57,0,45.31,9.39,3.18,140.77,49.45,5044487000,2389031000,317340000,1995/10/05,2026962000,0
에이치엠엠(주),011200,2019/06,16.24,0,-9,-53.13,-8.08,591.35,72.28,885861000,-236381000,-383786000,1995/10/05,1582761000,9289000
에이치케이이노엔(주),195940,2020/06,0,0,34.73,5.99,2.76,117.21,44.09,716749126,62848842,42900871,2021/08/09,5625710,5468750
에이치케이이노엔(주),195940,2019/06,,,,,,,,226505376,38681675,27584761,2021/08/09,10000000,0
에이치케이이노엔(주),195940,2021/06,105.07,-82.04,4.39,1.02,0.48,109.16,32.68,801144644,16283875,7706628,2021/08/09,11561750,0
에이케이홀딩스(주),006840,2020/06,-21.6,-33.46,71.43,2.85,2.49,21.09,17.18,523013568,16086308,14875475,1999/08/11,66237805,0
에이케이홀딩스(주),006840,2018/06,22.26,19.06,78.04,4.08,3.75,7.6,6.77,508228635,20641112,20250393,1999/08/11,66237805,0
에이케이홀딩스(주),006840,2019/06,8.6,10.4,79.68,4.34,4.03,7.9,7.06,521962562,22886067,22355490,1999/08/11,66237805,0
에이케이홀딩스(주),006840,2021/06,8.63,12.14,73.97,3.17,2.52,31,23.3,528201332,18097138,16681512,1999/08/11,66237805,0
에이테크솔루션(주),071670,2020/06,17.22,508.53,1.15,0.91,0.4,118.52,30.62,68164272,1147046,619533,2009/04/17,5000000,0
에이테크솔루션(주),071670,2018/06,-5.14,0,0.3,0.09,0.04,104.93,28.04,66655255,240914,58949,2009/04/17,5000000,0
에이테크솔루션(주),071670,2019/06,6.02,72.71,0.42,0.15,0.07,137.55,25,67594564,358240,101808,2009/04/17,5000000,0
에이테크솔루션(주),071670,2021/06,3.67,234.25,2.42,2.97,1.38,111.69,19.56,71184777,2505832,2070793,2009/04/17,5000000,0
에이프로젠제약(주),003060,2021/06,0.78,145.95,-7.98,0.79,0.74,1.84,0.44,481912812,-1316177,2873482,1984/10/19,199287884,0
에이프로젠제약(주),003060,2018/06,-2.83,0,-3.68,-5.53,-3.74,40.14,17.05,153148930,-545685,-6297115,1984/10/19,53941097,0
에이프로젠제약(주),003060,2019/06,12.15,0,-3.53,0.11,0.08,33.32,15.83,148059798,-588321,168827,1984/10/19,53991097,0
에이프로젠제약(주),003060,2020/06,-1.7,592.02,-5.45,0.59,0.48,15.9,8.99,247258820,-892344,1168311,1984/10/19,120829174,0
에이피시스템(주),265520,2021/06,3.15,112,11.19,17.85,6.25,139.01,24.43,159295206,28526973,25344956,2017/04/07,7240114,400597
에이피시스템(주),265520,2020/06,6.69,87.8,6.33,10.17,2.91,245.25,30.91,124612542,15630638,11955273,2017/04/07,7240114,400597
에이피시스템(주),265520,2018/06,0,0,5.95,12.77,2.67,378.13,38.97,95331206,19796463,12172218,2017/04/07,6949606,691104
에이피시스템(주),265520,2019/06,-30.35,-47.7,6.18,6.18,1.5,254.82,36.91,110573089,14316642,6365995,2017/04/07,7049756,590955
에이피에스홀딩스(주),054620,2019/06,22.9,0,-132.04,-0.78,-0.76,2.4,0.01,223249698,-2655060,-1800170,2001/12/04,10197111,698806
에이피에스홀딩스(주),054620,2018/06,2.04,-98.77,-115.01,3.91,3.68,3.15,0.04,238883362,-1881680,8409972,2001/12/04,10197111,698806
에이피에스홀딩스(주),054620,2020/06,19.17,0,-183.5,-3.09,-2.81,17.86,12.41,202923707,-4397300,-6577777,2001/12/04,10197111,698806
에이피에스홀딩스(주),054620,2021/06,118.25,0,-2.92,0.3,0.23,41.59,21.8,165551344,-152778,550549,2001/12/04,10197111,698806
에이피위성(주),211270,2021/06,-36.22,0,-14.63,-0.7,-0.52,40.87,0.22,79188139,-1706580,-566190,2016/03/04,7541152,0
에이피위성(주),211270,2018/06,127,0,-2.61,0.84,0.7,18.1,0,83534700,-471790,682392,2016/03/04,7507402,0
에이피위성(주),211270,2020/06,2.22,11.26,1.29,1.36,1.11,27.3,0.16,82304864,235688,1117804,2016/03/04,7507402,0
에이피위성(주),211270,2019/06,-0.86,47.23,1.45,1.21,1.03,17.06,0.16,82560135,260267,1004689,2016/03/04,7507402,0
에이피티씨(주),089970,2019/06,,,,,,,,52431376,9024101,7798767,2018/08/23,2323460,0
에이피티씨(주),089970,2020/06,0,0,29.9,15.64,12.97,20.61,0.01,67255999,12801205,10519246,2018/08/23,2323460,0
에이피티씨(주),089970,2021/06,168.08,179.43,31.08,34.92,27.97,27.71,1.43,101091059,35670847,29394322,2018/08/23,2356460,0
에코바이오홀딩스(주),038870,2018/06,-41.77,47.94,19.81,2.08,1.29,61.66,28.86,57321304,1959354,1211001,2001/05/29,5763746,0
에코바이오홀딩스(주),038870,2021/06,27.99,-3.15,13.13,7.31,5.72,37.12,11.28,68311272,952111,4713903,2001/05/29,5805497,0
에코바이오홀딩스(주),038870,2019/06,-16.68,44.39,29.71,3,2.17,15.98,3.07,59337511,2448159,1748598,2001/05/29,5805497,0
에코바이오홀딩스(주),038870,2020/06,-31.26,178.34,28.69,8.11,6.95,17.41,6.29,60668163,1624721,4867008,2001/05/29,5805497,0
에코캡(주),128540,2021/06,29.59,5739.18,1.85,4.51,2.51,82.02,29.79,63613298,693111,2928082,2018/12/05,1455880,0
에코캡(주),128540,2019/06,,,,,,,,67597161,2177124,2228232,2018/12/05,1455880,0
에코캡(주),128540,2020/06,0,0,-4.81,0.08,0.04,77.86,28.25,66154524,-1393141,50145,2018/12/05,1455880,0
에코플라스틱(주),038110,2018/06,-16.38,0,-0.45,-1.09,-0.36,191.82,26.93,120488828,-1340779,-1290612,2000/03/23,12834685,0
에코플라스틱(주),038110,2021/06,19.79,0,1.49,5.12,1.64,199.22,17.44,126827238,6733831,6195642,2000/03/23,12834685,0
에코플라스틱(주),038110,2020/06,8.09,0,-0.35,-0.3,-0.09,226.31,16.68,115158762,-1304135,-346796,2000/03/23,12834685,0
에코플라스틱(주),038110,2019/06,16.52,0,0.7,1.81,0.59,225.99,16.7,115841742,2434186,2142037,2000/03/23,12834685,0
에프엔에스테크(주),083500,2021/06,104.14,-32.05,3.32,2.88,1.59,39.38,12.69,56992747,1365017,1537725,2017/02/27,4192861,0
에프엔에스테크(주),083500,2019/06,12.17,0,-3.23,-1.27,-0.76,54.27,24.76,43344419,-465820,-532494,2017/02/27,3712531,0
에프엔에스테크(주),083500,2018/06,-55.21,0,-5.18,0.26,0.14,80.9,25.23,40685182,-665379,104132,2017/02/27,3507743,0
에프엔에스테크(주),083500,2020/06,40.02,0,11,4.86,2.5,128.97,16.19,49808344,2218670,2263126,2017/02/27,3972320,0
엑스큐어(주),070300,2020/06,-30.39,-80.76,-0.94,1.76,1.51,21.81,9.4,23830158,-54164,422710,2010/06/09,3683037,0
엑스큐어(주),070300,2021/06,-6.66,108.6,3.43,3.75,3.24,9.61,0.38,23216090,184864,881767,2010/06/09,3683037,0
엑스큐어(주),070300,2019/06,6.52,0,12.72,8.55,7.81,11.41,1.49,24154679,1055086,2196802,2010/06/09,3683037,0
엑스큐어(주),070300,2018/06,8.8,0,-3.85,-0.28,-0.25,7.89,0,27211644,-299652,-77059,2010/06/09,3683037,0
엔브이에이치코리아(주),067570,2019/06,-0.48,100.65,1.67,3.7,1.62,155.38,34.76,143150677,2961119,5712096,2013/12/03,14361111,0
엔브이에이치코리아(주),067570,2018/06,-9.26,-73.36,-0.23,1.66,0.87,106.21,25.5,165417586,-406909,2846837,2013/12/03,14361111,0
엔브이에이치코리아(주),067570,2021/06,13.52,0,2.14,3.4,1.32,153.32,34.79,168391368,4302795,5419725,2013/12/03,17230290,0
